"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"M00114.Ascorbate.biosynthesis..plants..fructose.6P....ascorbate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00115.NAD.biosynthesis..aspartate....quinolinate....NAD","     31","   2811","     21","      0","     19","    797","      7","     29","   3164","   1177","     94","     48","     13","      4","     24","      8","      8","     18","     13","      6","      2","     20","      0","     21","      7","  16270","     27","    138","  11206","     12","  14207","      4","  16414","     11","  18259","      2","      1","     56","    364","     99","     26","      1","     10","    589","     10","     34","     81","      7","     18","      6","     45","    665","     52","     25","     50","      1","    587","     14","   3030","     12"," 426107","      7","      8","3238310","     18","     13"," 405014","      6","   9225","      2"
"M00116.Menaquinone.biosynthesis..chorismate....polyprenyl.PP.....menaquinol","     55","   4482","     33","      4","     27","   1229","     19","     52","   4488","   1576","    112","     68","     24","      8","     19","     13","      6","     39","     10","      9","      3","     55","      6","     48","     40","  23891","     42","    193","  13537","     19","  19242","      9","  24807","     26","  21572","      9","      4","     74","    425","     68","     12","     10","     15","    762","     42","     44","    105","     19","     41","     11","     92","   1198","     68","     36","     48","      6","    663","     24","   3895","     14"," 557439","     11","     24","4047745","     22","     34"," 506429","     14","  15247","      5"
"M00117.Ubiquinone.biosynthesis..prokaryotes..chorismate....polyprenyl.PP.....ubiquinol","    65","  1356","     7","     5","    18","  1019","     8","     3","   579","   165","    80","    55","    28","    12","    21","    13","     3","    21","    19","     1","     2","    18","     2","    17","    14"," 14519","    19","    40","  2472","     4","  3633","     6","  4511","    11","   943","     0","     4","    16","   471","    50","    10","    10","     6","   553","    13","    42","    44","     9","    50","    10","    93","   430","    16","    18","    12","     2","    97","     4","  1543","    13","141194","     4","     5","368273","     8","    18"," 14159","     0","  7232","     5"
"M00118.Glutathione.biosynthesis..glutamate....glutathione","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00119.Pantothenate.biosynthesis..valine.L.aspartate....pantothenate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00120.Coenzyme.A.biosynthesis..pantothenate....CoA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"M00121.Heme.biosynthesis..plants.and.bacteria..glutamate....heme","    50","  1128","     5","     8","    15","   857","     4","    12","   666","    96","    45","    54","    11","     9","    26","     6","     3","    15","    14","     6","     2","    11","     3","    11","     4","   213","    22","    44","  2172","     0","  3450","     1","  1787","     8","  2258","     6","     0","    21","   309","    40","    10","     8","    10","   570","    17","    55","    76","    12","     8","    11","    63","   441","     5","    20","     6","     2","    52","     8","   658","    10"," 52241","     8","     8","309566","    12","    13","  5287","     3","  6143","     0"
"M00122.Cobalamin.biosynthesis..cobyrinate.a.c.diamide....cobalamin","  7"," 39","  0","  0","  0"," 62","  0","  0"," 21","  4","  4","  2","  2","  0","  0","  2","  0","  0","  2","  0","  0","  0","  2","  4","  0"," 12","  2","  6","308","  2","164","  0","103","  0"," 26","  2","  0","  3"," 28","  5","  2","  0","  0"," 27","  0","  0","  2","  0","  4","  0","  0"," 25","  0","  2","  2","  0","  2","  0"," 45","  0","372","  0","  0","230","  0","  5"," 64","  0","396","  0"
"M00123.Biotin.biosynthesis..pimeloyl.ACP.CoA....biotin"," 0"," 2"," 0"," 0"," 0"," 8"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 4"," 0"," 0"," 3"," 0","24"," 0","13"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 0","85"," 0"," 0","12"," 0"," 0","10"," 0","28"," 0"
"M00124.Pyridoxal.P.biosynthesis..erythrose.4P....pyridoxal.P","    39","   851","     4","     3","    18","   436","     1","    12","   804","   259","    33","    34","     8","     2","    12","     2","     9","     4","     4","     0","     0","    14","     1","    12","     9"," 11842","    14","    31","  2721","     5","  4035","     2","  3771","     3","  2699","     2","     2","    15","   169","    52","     7","     5","     6","   247","     1","    14","    31","     2","     1","     8","    35","   315","     7","    14","    15","     0","   127","     5","   686","     3"," 89631","     1","     3","470108","     5","     8"," 35449","     5","  3902","     0"
"M00125.Riboflavin.biosynthesis..plants.and.bacteria..GTP....riboflavin.FMN.FAD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00126.Tetrahydrofolate.biosynthesis..GTP....THF","    31","  1660","     9","     2","    24","   592","    12","    22","  1585","   769","    63","    27","     2","     2","    25","     5","     7","     1","     4","     2","     6","    33","     0","    17","     4"," 16685","    15","    91","  4351","     3","  6872","     2","  8306","    10","  5515","     2","     0","    42","   205","    32","    10","     3","     2","   275","    11","    27","    30","     4","    12","    14","    56","   280","    10","    18","    40","     5","   190","    10","  2089","     3","190547","     0","     6","756954","    10","     4","181186","     3","  4522","     0"
"M00127.Thiamine.biosynthesis..prokaryotes..AIR....DXP.tyrosine.....TMP.TPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00128.Ubiquinone.biosynthesis..eukaryotes..4.hydroxybenzoate...polyprenyl.PP....ubiquinol","   2","  46","   0","   0","   0","  24","   0","   0","  17","   0","   2","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","  12","   0","   0","  35","   0","  54","   0","  39","   0","   2","   0","   0","   2","  12","   1","   0","   0","   0","  15","   1","   1","   0","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   0","  16","   0"," 139","   0","   0","1022","   1","   0","  22","   2"," 167","   0"
"M00129.Ascorbate.biosynthesis..animals..glucose.1P....ascorbate","   7"," 138","   2","   0","   6","  89","   6","   0","  42","   7","   7","   3","   6","   0","   2","   0","   3","   4","   0","   0","   2","   2","   0","   4","   0","  57","   6","  20"," 338","   0"," 458","   2"," 266","   4","  38","   0","   0","   2","  25","   0","   1","   2","   0","  59","   2","   8","   2","   2","   2","   0","  24","  79","   1","   4","   4","   0","   0","   3"," 240","   0","1573","   0","   0"," 540","   0","   0"," 441","   6","1085","   0"
"M00130.Inositol.phosphate.metabolism..PI...PIP2....Ins.1.4.5.P3....Ins.1.3.4.5.P4"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 6"," 0"," 6"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 0"," 0","12"," 0"," 0"," 0"," 0","15"," 0"
"M00131.Inositol.phosphate.metabolism..Ins.1.3.4.5.P4....Ins.1.3.4.P3....myo.inositol","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00132.Inositol.phosphate.metabolism..Ins.1.3.4.P3....phytate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00133.Polyamine.biosynthesis..arginine....agmatine....putrescine....spermidine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00134.Polyamine.biosynthesis..arginine....ornithine....putrescine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00135.GABA.biosynthesis..eukaryotes..putrescine....GABA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00136.GABA.biosynthesis..prokaryotes..putrescine....GABA","    22","  1092","     3","     1","    11","   537","     2","     1","   667","   354","    56","    23","    17","     3","    12","     0","     0","     9","    11","     1","     3","    17","     2","     8","     5"," 11347","    11","    50","  2674","     2","  4403","     3","  5401","     5","  1921","     2","     1","    24","   131","    22","     8","     1","     3","   469","     7","    18","    37","     3","     7","     3","    21","   472","    81","    10","    24","     8","   300","     7","  1159","     4","150432","     4","     2","259966","    11","     8"," 82185","     4","  5858","     0"
"M00137.Flavanone.biosynthesis..phenylalanine....naringenin","    23","  1318","    10","     0","    24","   741","     5","     9","   819","   387","    69","    34","    13","     3","    11","    12","     8","    17","    11","     5","     4","    23","     0","    22","     7"," 11651","    19","    33","  3487","     2","  5977","     7","  6753","    10","  2502","     3","     1","    26","   236","    56","    11","     7","     4","   540","     2","    23","    54","    13","    10","    15","    29","   517","    39","    12","    24","     5","   273","     2","  1170","     3","160774","     6","     9","234132","     6","     9","114345","     3","  7064","     0"
"M00138.Flavonoid.biosynthesis..naringenin....pelargonidin","    69","  2145","    10","     2","    44","  1250","    12","    17","  1873","   625","    66","    65","    29","     3","    44","    13","     9","    23","    14","    11","     4","    18","     0","    32","    16","  1246","    34","    81","  6195","     7","  8063","     6"," 13161","    12","  8389","    13","     4","    58","   551","    65","    10","     5","    12","   917","    25","    44","   116","    21","    24","    19","    98","   716","   148","    32","    51","     0","   551","    18","  3534","    10","302742","     7","     9","810598","    13","    24","319461","    20"," 10453","     0"
"M00140.C1.unit.interconversion..prokaryotes","   108","  2703","    14","     4","    54","  1721","    16","    23","  1745","   634","   101","    89","    33","     9","    57","    19","     3","    35","    30","     9","     7","    40","     6","    58","    11","  2078","    58","   159","  7356","    12"," 11137","    12"," 16371","    21","  6462","    10","     1","    54","   536","    83","    20","    13","    18","   915","    17","    65","   108","    25","    68","     7","   116","  1378","    25","    58","    49","     6","   224","    32","  4210","    18","346422","    17","    13","505259","    17","    11","305400","    13"," 17033","     6"
"M00141.C1.unit.interconversion..eukaryotes","  13"," 111","   2","   0","   1"," 129","   2","   0","  37","   0","   3","   7","   0","   0","   3","   0","   0","   2","   1","   0","   2","   4","   0","   3","   0","  45","   1","   5"," 202","   4"," 237","   0"," 169","   2","  13","   0","   0","   2","  59","  11","   0","   0","   0","  69","   0","   7","   8","   1","   2","   2","  15","  29","   6","   2","   0","   5","   0","   0","  66","   2","1180","   2","   0"," 328","   0","   2"," 192","   0"," 703","   0"
"M00142.NADH.ubiquinone.oxidoreductase..mitochondria","   7"," 134","   2","   0","   0"," 212","   1","   2","  35","   1","   3","  10","   4","   4","   5","   0","   5","   0","   0","   2","   0","   2","   0","   4","   3","  17","   4","   6"," 349","   0"," 375","   0"," 206","   2","  21","   0","   0","   5","  50","  14","   6","   2","   0","  99","   1","   9","   6","   0","   8","   2","  15","  74","   4","   8","   8","   1","   1","   1"," 117","   0","1328","   0","   1"," 541","   0","   0"," 266","   0","1031","   2"
"M00143.NADH.dehydrogenase..ubiquinone..Fe.S.protein.flavoprotein.complex..mitochondria","    0","   41","    2","    1","    0","   23","    0","    0","    9","    0","    2","    0","    0","    0","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    7","    2","    0","   31","    5","   34","    0","   69","    0","   24","    0","    0","    0","   14","    2","    0","    0","    0","   23","    0","    3","    1","    4","    0","    0","    2","   15","    0","    2","    0","    0","    0","    0","   24","    0","  190","    0","    0","17816","    0","    0","  343","    0","  177","    0"
"M00144.NADH.quinone.oxidoreductase..prokaryotes","    0","   28","    0","    0","    2","   39","    0","    0","    7","    0","    0","    2","    2","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    8","    2","    1","   76","    2","   67","    0","   55","    0","   21","    0","    0","    0","   24","    3","    0","    0","    0","   26","    0","    0","    1","    0","    0","    0","    4","   14","    2","    0","    0","    0","    0","    0","   24","    0","  359","    0","    0","12438","    0","    0","  392","    0","  167","    0"
"M00145.NAD.P.H.quinone.oxidoreductase..chloroplasts.and.cyanobacteria","  0","  4","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  3","  0","  7","  0","  0","784","  0","  0","  0","  0"," 19","  0"
"M00146.NADH.dehydrogenase..ubiquinone..1.alpha.subcomplex","    0","   26","    0","    0","    0","   17","    0","    2","    2","    0","    0","    0","    0","    0","    2","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    2","    0","    2","   12","    2","   32","    0","   22","    0","    5","    0","    0","    0","    2","    0","    0","    0","    0","    7","    0","    0","    0","    0","    0","    4","    0","    6","    0","    0","    0","    0","    0","    0","   15","    0","  106","    0","    0","20855","    0","    0","  212","    0","   55","    0"
"M00147.NADH.dehydrogenase..ubiquinone..1.beta.subcomplex","     27","   2572","     13","      3","      8","    654","      7","     24","   2641","   1112","     33","     30","     16","      4","     24","      7","      1","      7","     10","      0","      0","     11","      0","     16","      3","   3871","     15","    107","  16616","      0","  13371","      2","   9068","     17","  21181","      7","      0","     25","    159","     68","     13","      5","      5","    485","     11","     15","     32","     10","     10","      8","     19","    280","      9","     13","     18","      0","    457","      7","   1108","      7"," 361320","      3","      6","4825452","      6","     10"," 320884","      3","   4043","      1"
"M00148.Succinate.dehydrogenase..ubiquinone.","     14","   1754","     11","      3","      3","    401","      6","     33","   1697","    660","     23","     10","      8","      3","     14","      3","      1","      9","      3","      1","      0","      1","      0","      8","      7","   2386","     15","     67","   9961","      8","   7809","      2","   5295","      5","  12775","      2","      0","     23","    134","     26","      3","      6","      2","    260","      8","     17","     36","      3","      2","      4","     14","    165","     10","      9","     17","      0","    250","      3","    606","      0"," 203887","      2","      7","2967749","      0","      2"," 199546","      0","   2498","      1"
"M00149.Succinate.dehydrogenase..prokaryotes","     0","   180","     2","     0","     0","     2","     0","     3","   147","    50","     1","     0","     0","     0","     0","     0","     0","     0","     0","     0","     0","     0","     0","     0","     0","   379","     0","     1","   614","     0","   312","     0","   467","     0","  1295","     0","     0","     0","     0","     0","     0","     0","     0","     3","     0","     0","     1","     0","     0","     0","     0","     2","     0","     0","     0","     0","    26","     0","    19","     0"," 18460","     0","     0","304079","     0","     0","  9342","     0","    37","     0"
"M00150.Fumarate.reductase..prokaryotes","     0","   337","     2","     0","     0","    10","     0","     9","   389","   124","     2","     0","     1","     0","     0","     0","     0","     0","     0","     0","     0","     0","     0","     0","     2","   732","     2","    10","  1203","     1","  1320","     0","  1193","     2","  2696","     0","     0","     0","     0","     0","     0","     0","     0","     7","     0","     0","     2","     0","     0","     0","     0","     4","     0","     0","     0","     0","    67","     0","    87","     0"," 37547","     0","     0","625772","     0","     0"," 22118","     0","    48","     0"
"M00151.Cytochrome.bc1.complex.respiratory.unit","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00152.Cytochrome.bc1.complex","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00153.Cytochrome.bd.ubiquinol.oxidase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00154.Cytochrome.c.oxidase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00155.Cytochrome.c.oxidase..prokaryotes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00156.Cytochrome.c.oxidase..cbb3.type","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00157.F.type.ATPase..prokaryotes.and.chloroplasts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00158.F.type.ATPase..eukaryotes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00159.V.A.type.ATPase..prokaryotes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"M00160.V.type.ATPase..eukaryotes"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"
"M00161.Photosystem.II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00162.Cytochrome.b6f.complex","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00163.Photosystem.I"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 2"," 0"," 0","13"," 0"," 0"," 1"," 0"," 2"," 0"
"M00165.Reductive.pentose.phosphate.cycle..Calvin.cycle.","      0","    489","      4","      0","      0","     10","      0","      8","   1199","    373","      0","      0","      0","      0","      0","      0","      0","      0","      0","      0","      0","      0","      0","      1","      2","     42","      0","      7","   2915","      0","   6410","      0","   1768","      0","   7142","      0","      0","      6","      4","      0","      0","      0","      0","      6","      1","      0","      0","      0","      2","      0","      0","     18","      0","      0","      2","      0","    146","      0","    484","      0"," 180499","      0","      0","1486649","      0","      0","  38476","      0","    188","      0"
"M00168.CAM..Crassulacean.acid.metabolism...dark"," 0"," 4"," 0"," 0"," 0","16"," 0"," 0"," 2"," 0"," 6"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 0"," 0","61"," 0"," 1"," 0","10"," 0","32"," 0"," 0"," 0"," 6"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 3"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0","51"," 0"," 0","27"," 1"," 0"," 1"," 0","40"," 0"
"M00169.CAM..Crassulacean.acid.metabolism...light","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"M00170.C4.dicarboxylic.acid.cycle..phosphoenolpyruvate.carboxykinase.type","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00171.C4.dicarboxylic.acid.cycle..NAD...malic.enzyme.type"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 0"," 0"," 0"," 0"," 0"," 0"
"M00172.C4.dicarboxylic.acid.cycle..NADP...malic.enzyme.type","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"M00173.Reductive.citrate.cycle..Arnon.Buchanan.cycle.","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","7","0","0","0","0","0","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","0","6","0","0","0","0","2","0"
"M00174.Methane.oxidation..methanotroph..methane....formaldehyde","     13","    998","     13","      1","     18","    593","      9","     15","    922","    285","     42","     20","     14","      2","      5","      0","      2","     23","     16","      4","      4","     10","      0","      9","     18","   9689","     20","     56","   5741","      1","   4087","      2","   6540","     18","   5666","      1","      2","     10","    238","     48","      8","      5","      3","    318","     17","     45","     46","      9","     12","      1","     52","    237","     14","      9","     12","      1","    132","      9","   1461","      1","  78935","      3","      6","1565271","     10","      2"," 182119","      3","   3670","      3"
"M00175.Nitrogen.fixation..nitrogen....ammonia","   4"," 297","   0","   0","   0"," 120","   0","   0","  85","  13","   5","  10","   0","   0","   0","   2","   0","   2","   3","   2","   0","   2","   0","   0","   4","  81","   2","   7"," 538","   0","1018","   1"," 963","   0"," 211","   0","   0","   2","  46","   2","   0","   2","   2","  65","   3","   6","  10","   2","   0","   0","   5"," 232","   0","   7","   0","   0","   3","   2"," 180","   0","3527","   2","   4","6880","   4","   5","2059","   0","2090","   2"
"M00176.Assimilatory.sulfate.reduction..sulfate....H2S"," 0"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 2"," 0","10"," 0"," 0"," 0"," 0"," 0"," 1"," 6"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 3"," 0","18"," 0"
